M,N,K,o_kid,hint_mode,o_us,o_rank,o_slow,oracle_kid,oracle_us,csv_kid,csv_us,csv_slow,default_us,default_slow,n_ok
10462,8192,3072,0,base,470.534,1,1.0,0,470.534,0,470.534,1.0,1369.421,2.9104,19
10463,3072,3072,0,base,178.81,1,1.0,0,178.81,0,178.81,1.0,523.839,2.9296,19
10463,3072,6144,0,base,345.532,1,1.0,0,345.532,0,345.532,1.0,1045.277,3.0251,19
10463,4096,3072,0,base,238.083,1,1.0,0,238.083,0,238.083,1.0,685.7,2.8801,19
10463,8192,3072,0,base,471.89,1,1.0,0,471.89,0,471.89,1.0,1369.777,2.9027,19
10464,3072,3072,0,base,177.666,1,1.0,0,177.666,0,177.666,1.0,524.483,2.9521,19
10464,4096,3072,0,base,225.055,1,1.0,0,225.055,0,225.055,1.0,685.793,3.0472,19
10465,2048,3072,0,base,131.666,1,1.0,0,131.666,0,131.666,1.0,353.86,2.6876,19
10468,3072,3072,0,base,169.046,1,1.0,0,169.046,0,169.046,1.0,526.003,3.1116,19
10468,4096,3072,0,base,228.403,1,1.0,0,228.403,0,228.403,1.0,686.325,3.0049,19
10469,2048,3072,0,base,131.474,1,1.0,0,131.474,0,131.474,1.0,361.177,2.7471,19
10469,3072,6144,0,base,329.976,1,1.0,0,329.976,0,329.976,1.0,1047.341,3.174,19
10469,8192,3072,0,base,466.002,1,1.0,0,466.002,0,466.002,1.0,1379.385,2.96,19
10470,3072,3072,0,base,176.678,1,1.0,0,176.678,0,176.678,1.0,521.51,2.9518,19
10470,3072,6144,0,base,332.488,1,1.0,0,332.488,0,332.488,1.0,1046.557,3.1477,19
10470,4096,3072,0,base,235.487,1,1.0,0,235.487,0,235.487,1.0,685.817,2.9123,19
10470,8192,3072,0,base,467.11,1,1.0,0,467.11,0,467.11,1.0,1367.717,2.928,19
10471,2048,3072,0,base,130.65,1,1.0,0,130.65,0,130.65,1.0,360.809,2.7616,19
10471,3072,6144,0,base,337.612,1,1.0,0,337.612,0,337.612,1.0,1046.141,3.0986,19
10471,8192,3072,0,base,468.65,1,1.0,0,468.65,0,468.65,1.0,1360.945,2.904,19
10472,3072,6144,0,base,337.852,1,1.0,0,337.852,0,337.852,1.0,1046.017,3.0961,19
10472,8192,3072,0,base,464.702,1,1.0,0,464.702,0,464.702,1.0,1367.753,2.9433,19
10474,2048,3072,0,base,131.166,1,1.0,0,131.166,0,131.166,1.0,361.545,2.7564,19
10476,2048,3072,0,base,128.366,1,1.0,0,128.366,0,128.366,1.0,357.816,2.7875,19
10476,3072,3072,0,base,171.03,1,1.0,0,171.03,0,171.03,1.0,520.699,3.0445,19
10476,3072,6144,0,base,331.94,1,1.0,0,331.94,0,331.94,1.0,1047.437,3.1555,19
10476,4096,3072,0,base,236.487,1,1.0,0,236.487,0,236.487,1.0,684.149,2.893,19
10476,8192,3072,0,base,465.71,1,1.0,0,465.71,0,465.71,1.0,1371.269,2.9445,19
10477,2048,3072,0,base,130.346,1,1.0,0,130.346,0,130.346,1.0,362.437,2.7806,19
10477,3072,3072,0,base,173.738,1,1.0,0,173.738,0,173.738,1.0,520.575,2.9963,19
10477,4096,3072,0,base,228.715,1,1.0,0,228.715,0,228.715,1.0,687.636,3.0065,19
10479,2048,3072,0,base,130.51,1,1.0,0,130.51,0,130.51,1.0,357.348,2.7381,19
10479,3072,6144,0,base,329.876,1,1.0,0,329.876,0,329.876,1.0,1045.733,3.1701,19
10479,8192,3072,0,base,473.626,1,1.0,0,473.626,0,473.626,1.0,1371.405,2.8955,19
10481,2048,3072,0,base,129.902,1,1.0,0,129.902,0,129.902,1.0,362.721,2.7923,19
10482,3072,3072,0,base,169.566,1,1.0,0,169.566,0,169.566,1.0,522.49,3.0813,19
10482,4096,3072,0,base,233.803,1,1.0,0,233.803,0,233.803,1.0,688.345,2.9441,19
10483,2048,3072,0,base,130.466,1,1.0,0,130.466,0,130.466,1.0,361.385,2.77,19
10484,3072,3072,0,base,170.066,1,1.0,0,170.066,0,170.066,1.0,522.815,3.0742,19
10484,4096,3072,0,base,228.595,1,1.0,0,228.595,0,228.595,1.0,685.713,2.9997,19
10485,3072,3072,0,base,173.47,1,1.0,0,173.47,0,173.47,1.0,522.483,3.0119,19
10485,4096,3072,0,base,229.627,1,1.0,0,229.627,0,229.627,1.0,692.705,3.0167,19
10487,2048,3072,0,base,130.298,1,1.0,0,130.298,0,130.298,1.0,361.941,2.7778,19
10489,3072,3072,0,base,175.118,1,1.0,0,175.118,0,175.118,1.0,528.671,3.0189,19
10489,4096,3072,0,base,235.379,1,1.0,0,235.379,0,235.379,1.0,686.949,2.9185,19
10491,2048,3072,0,base,131.51,1,1.0,0,131.51,0,131.51,1.0,361.829,2.7513,19
10491,3072,3072,0,base,174.114,1,1.0,0,174.114,0,174.114,1.0,525.035,3.0155,19
10491,4096,3072,0,base,234.779,1,1.0,0,234.779,0,234.779,1.0,689.197,2.9355,19
10492,2048,3072,0,base,130.23,1,1.0,0,130.23,0,130.23,1.0,359.129,2.7577,19
10493,2048,3072,0,base,128.177,1,1.0,0,128.177,0,128.177,1.0,365.501,2.8515,19
10493,3072,3072,0,base,172.682,1,1.0,0,172.682,0,172.682,1.0,522.439,3.0254,19
10493,4096,3072,0,base,233.835,1,1.0,0,233.835,0,233.835,1.0,690.361,2.9523,19
10495,2048,3072,0,base,130.286,1,1.0,0,130.286,0,130.286,1.0,358.657,2.7528,19
10495,3072,3072,0,base,169.39,1,1.0,0,169.39,0,169.39,1.0,522.462,3.0844,19
10495,4096,3072,0,base,231.519,1,1.0,0,231.519,0,231.519,1.0,685.672,2.9616,19
10496,2048,3072,0,base,126.994,1,1.0,0,126.994,0,126.994,1.0,361.272,2.8448,19
10496,3072,3072,0,base,169.35,1,1.0,0,169.35,0,169.35,1.0,525.207,3.1013,19
10496,3072,6144,0,base,326.216,1,1.0,0,326.216,0,326.216,1.0,1038.177,3.1825,19
10496,4096,3072,0,base,221.014,1,1.0,0,221.014,0,221.014,1.0,691.225,3.1275,19
10496,8192,3072,0,base,447.97,1,1.0,0,447.97,0,447.97,1.0,1372.721,3.0643,19
10497,3072,6144,0,base,330.396,1,1.0,0,330.396,0,330.396,1.0,1047.925,3.1717,19
10497,8192,3072,0,base,465.95,1,1.0,0,465.95,0,465.95,1.0,1384.222,2.9708,19
10498,3072,3072,0,base,172.938,1,1.0,0,172.938,0,172.938,1.0,526.063,3.0419,19
10498,4096,3072,0,base,234.139,1,1.0,0,234.139,0,234.139,1.0,692.001,2.9555,19
10499,3072,3072,0,base,170.978,1,1.0,0,170.978,0,170.978,1.0,526.499,3.0793,19
10499,4096,3072,0,base,233.339,1,1.0,0,233.339,0,233.339,1.0,694.273,2.9754,19
10500,2048,3072,0,base,129.046,1,1.0,0,129.046,0,129.046,1.0,368.845,2.8583,19
10501,2048,3072,0,base,128.282,1,1.0,0,128.282,0,128.282,1.0,368.373,2.8716,19
10502,3072,3072,0,base,172.538,1,1.0,0,172.538,0,172.538,1.0,524.987,3.0427,19
10502,4096,3072,0,base,230.883,1,1.0,0,230.883,0,230.883,1.0,694.376,3.0075,19
10505,2048,3072,0,base,129.182,1,1.0,0,129.182,0,129.182,1.0,368.721,2.8543,19
10507,2048,3072,0,base,128.166,1,1.0,0,128.166,0,128.166,1.0,367.833,2.87,19
10508,3072,3072,0,base,173.334,1,1.0,0,173.334,0,173.334,1.0,530.727,3.0619,19
10508,4096,3072,0,base,230.199,1,1.0,0,230.199,0,230.199,1.0,694.925,3.0188,19
10509,2048,3072,0,base,129.421,1,1.0,0,129.421,0,129.421,1.0,368.537,2.8476,19
10509,3072,6144,0,base,347.781,1,1.0,0,347.781,0,347.781,1.0,1048.741,3.0155,19
10509,8192,3072,0,base,471.366,1,1.0,0,471.366,0,471.366,1.0,1379.565,2.9267,19
10510,3072,3072,0,base,177.438,1,1.0,0,177.438,0,177.438,1.0,525.842,2.9635,19
10510,4096,3072,0,base,231.851,1,1.0,0,231.851,0,231.851,1.0,694.661,2.9962,19
10511,2048,3072,0,base,131.546,1,1.0,0,131.546,0,131.546,1.0,366.329,2.7848,19
10511,3072,3072,0,base,175.674,1,1.0,0,175.674,0,175.674,1.0,532.055,3.0286,19
10511,4096,3072,0,base,234.807,1,1.0,0,234.807,0,234.807,1.0,692.177,2.9479,19
10512,3072,3072,0,base,174.146,1,1.0,0,174.146,0,174.146,1.0,521.175,2.9927,19
10512,4096,3072,0,base,237.067,1,1.0,0,237.067,0,237.067,1.0,690.313,2.9119,19
10513,2048,3072,0,base,131.026,1,1.0,0,131.026,0,131.026,1.0,366.873,2.8,19
10513,3072,3072,0,base,172.294,1,1.0,0,172.294,0,172.294,1.0,523.903,3.0407,19
10513,3072,6144,0,base,344.616,1,1.0,0,344.616,0,344.616,1.0,1045.121,3.0327,19
10513,4096,3072,0,base,234.523,1,1.0,0,234.523,0,234.523,1.0,694.376,2.9608,19
10513,8192,3072,0,base,472.478,1,1.0,0,472.478,0,472.478,1.0,1377.561,2.9156,19
10514,3072,3072,0,base,175.414,1,1.0,0,175.414,0,175.414,1.0,526.279,3.0002,19
10514,3072,6144,0,base,352.796,1,1.0,0,352.796,0,352.796,1.0,1048.845,2.9729,19
10514,4096,3072,0,base,234.923,1,1.0,0,234.923,0,234.923,1.0,697.165,2.9676,19
10514,8192,3072,0,base,461.466,1,1.0,0,461.466,0,461.466,1.0,1382.17,2.9952,19
10515,3072,3072,0,base,175.914,1,1.0,0,175.914,0,175.914,1.0,525.759,2.9887,19
10515,3072,6144,0,base,335.824,1,1.0,0,335.824,0,335.824,1.0,1049.473,3.1251,19
10515,4096,3072,0,base,239.911,1,1.0,0,239.911,0,239.911,1.0,693.652,2.8913,19
10515,8192,3072,0,base,471.014,1,1.0,0,471.014,0,471.014,1.0,1383.297,2.9368,19
10516,3072,3072,0,base,174.294,1,1.0,0,174.294,0,174.294,1.0,521.506,2.9921,19
10516,3072,6144,0,base,344.252,1,1.0,0,344.252,0,344.252,1.0,1045.853,3.038,19
10516,4096,3072,0,base,242.503,1,1.0,0,242.503,0,242.503,1.0,693.077,2.858,19
10516,8192,3072,0,base,466.514,1,1.0,0,466.514,0,466.514,1.0,1378.681,2.9553,19
10517,2048,3072,0,base,129.934,1,1.0,0,129.934,0,129.934,1.0,368.92,2.8393,19
10517,3072,3072,0,base,174.598,1,1.0,0,174.598,0,174.598,1.0,531.043,3.0415,19
10517,4096,3072,0,base,235.223,1,1.0,0,235.223,0,235.223,1.0,693.085,2.9465,19
10519,3072,3072,0,base,170.558,1,1.0,0,170.558,0,170.558,1.0,523.255,3.0679,19
10519,4096,3072,0,base,233.647,1,1.0,0,233.647,0,233.647,1.0,691.756,2.9607,19
10520,2048,3072,0,base,131.394,1,1.0,0,131.394,0,131.394,1.0,369.613,2.813,19
10520,3072,6144,0,base,341.5,1,1.0,0,341.5,0,341.5,1.0,1049.593,3.0735,19
10520,8192,3072,0,base,465.09,1,1.0,0,465.09,0,465.09,1.0,1381.665,2.9707,19
10522,2048,3072,0,base,131.594,1,1.0,0,131.594,0,131.594,1.0,366.041,2.7816,19
10522,3072,6144,0,base,355.432,1,1.0,0,355.432,0,355.432,1.0,1047.917,2.9483,19
10522,8192,3072,0,base,464.462,1,1.0,0,464.462,0,464.462,1.0,1372.425,2.9549,19
10523,2048,3072,0,base,130.07,1,1.0,0,130.07,0,130.07,1.0,366.541,2.818,19
10524,3072,3072,0,base,170.302,1,1.0,0,170.302,0,170.302,1.0,522.943,3.0707,19
10524,3072,6144,0,base,351.62,1,1.0,0,351.62,0,351.62,1.0,1048.602,2.9822,19
10524,4096,3072,0,base,239.911,1,1.0,0,239.911,0,239.911,1.0,693.689,2.8914,19
10524,8192,3072,0,base,475.746,1,1.0,0,475.746,0,475.746,1.0,1381.185,2.9032,19
10525,3072,3072,0,base,174.798,1,1.0,0,174.798,0,174.798,1.0,525.979,3.0091,19
10525,4096,3072,0,base,242.071,1,1.0,0,242.071,0,242.071,1.0,696.745,2.8783,19
10526,2048,3072,0,base,130.302,1,1.0,0,130.302,0,130.302,1.0,368.917,2.8313,19
10526,3072,6144,0,base,337.728,1,1.0,0,337.728,0,337.728,1.0,1045.425,3.0955,19
10526,8192,3072,0,base,478.262,1,1.0,0,478.262,0,478.262,1.0,1384.974,2.8958,19
10527,3072,6144,0,base,346.024,1,1.0,0,346.024,0,346.024,1.0,1048.293,3.0295,19
10527,8192,3072,0,base,470.15,1,1.0,0,470.15,0,470.15,1.0,1381.85,2.9392,19
10528,2048,3072,0,base,132.466,1,1.0,0,132.466,0,132.466,1.0,369.305,2.7879,19
10532,3072,3072,0,base,177.026,1,1.0,0,177.026,0,177.026,1.0,525.862,2.9705,19
10532,4096,3072,0,base,231.615,1,1.0,0,231.615,0,231.615,1.0,693.489,2.9941,19
10534,2048,3072,0,base,130.386,1,1.0,0,130.386,0,130.386,1.0,366.177,2.8084,19
10534,3072,3072,0,base,171.914,1,1.0,0,171.914,0,171.914,1.0,524.159,3.049,19
10534,4096,3072,0,base,238.003,1,1.0,0,238.003,0,238.003,1.0,693.421,2.9135,19
10535,2048,3072,0,base,132.662,1,1.0,0,132.662,0,132.662,1.0,365.969,2.7587,19
10536,2048,3072,0,base,129.582,1,1.0,0,129.582,0,129.582,1.0,361.813,2.7922,19
10536,3072,3072,0,base,171.534,1,1.0,0,171.534,0,171.534,1.0,531.011,3.0957,19
10536,4096,3072,0,base,231.035,1,1.0,0,231.035,0,231.035,1.0,692.105,2.9957,19
10538,3072,3072,0,base,177.93,1,1.0,0,177.93,0,177.93,1.0,525.687,2.9545,19
10538,4096,3072,0,base,235.375,1,1.0,0,235.375,0,235.375,1.0,696.156,2.9576,19
10539,3072,3072,0,base,171.426,1,1.0,0,171.426,0,171.426,1.0,527.534,3.0773,19
10539,4096,3072,0,base,235.783,1,1.0,0,235.783,0,235.783,1.0,692.416,2.9367,19
10542,2048,3072,0,base,131.21,1,1.0,0,131.21,0,131.21,1.0,369.909,2.8192,19
10542,3072,3072,0,base,175.398,1,1.0,0,175.398,0,175.398,1.0,527.374,3.0067,19
10542,4096,3072,0,base,234.811,1,1.0,0,234.811,0,234.811,1.0,691.352,2.9443,19
10543,2048,3072,0,base,130.626,1,1.0,0,130.626,0,130.626,1.0,369.805,2.831,19
10544,3072,3072,0,base,175.166,1,1.0,0,175.166,0,175.166,1.0,534.659,3.0523,19
10544,4096,3072,0,base,234.547,1,1.0,0,234.547,0,234.547,1.0,690.701,2.9448,19
10545,3072,3072,0,base,176.038,1,1.0,0,176.038,0,176.038,1.0,526.907,2.9931,19
10545,4096,3072,0,base,233.199,1,1.0,0,233.199,0,233.199,1.0,692.409,2.9692,19
10546,2048,3072,0,base,131.93,1,1.0,0,131.93,0,131.93,1.0,367.925,2.7888,19
10547,3072,3072,0,base,170.166,1,1.0,0,170.166,0,170.166,1.0,530.039,3.1148,19
10547,4096,3072,0,base,241.307,1,1.0,0,241.307,0,241.307,1.0,693.657,2.8746,19
10548,2048,3072,0,base,130.582,1,1.0,0,130.582,0,130.582,1.0,369.693,2.8311,19
10549,3072,3072,0,base,171.33,1,1.0,0,171.33,0,171.33,1.0,522.035,3.0469,19
10549,4096,3072,0,base,228.395,1,1.0,0,228.395,0,228.395,1.0,692.581,3.0324,19
10550,2048,3072,0,base,131.962,1,1.0,0,131.962,0,131.962,1.0,366.561,2.7778,19
10550,3072,3072,0,base,175.134,1,1.0,0,175.134,0,175.134,1.0,526.454,3.006,19
10550,4096,3072,0,base,233.059,1,1.0,0,233.059,0,233.059,1.0,691.961,2.969,19
10551,2048,3072,0,base,130.594,1,1.0,0,130.594,0,130.594,1.0,372.453,2.852,19
10551,3072,3072,0,base,175.13,1,1.0,0,175.13,0,175.13,1.0,524.071,2.9925,19
10551,4096,3072,0,base,236.695,1,1.0,0,236.695,0,236.695,1.0,691.005,2.9194,19
10552,3072,3072,0,base,172.302,1,1.0,0,172.302,0,172.302,1.0,529.843,3.0751,19
10552,4096,3072,0,base,232.999,1,1.0,0,232.999,0,232.999,1.0,690.541,2.9637,19
10553,3072,6144,0,base,343.652,1,1.0,0,343.652,0,343.652,1.0,1040.641,3.0282,19
10553,8192,3072,0,base,473.642,1,1.0,0,473.642,0,473.642,1.0,1382.345,2.9185,19
10554,3072,3072,0,base,172.59,1,1.0,0,172.59,0,172.59,1.0,521.387,3.021,19
10554,4096,3072,0,base,233.827,1,1.0,0,233.827,0,233.827,1.0,692.021,2.9595,19
10555,2048,3072,0,base,132.041,1,1.0,0,132.041,0,132.041,1.0,365.917,2.7712,19
10556,2048,3072,0,base,129.166,1,1.0,0,129.166,0,129.166,1.0,366.392,2.8366,19
10556,3072,3072,0,base,170.418,1,1.0,0,170.418,0,170.418,1.0,531.171,3.1169,19
10556,4096,3072,0,base,233.871,1,1.0,0,233.871,0,233.871,1.0,691.917,2.9585,19
10557,3072,3072,0,base,174.006,1,1.0,0,174.006,0,174.006,1.0,528.699,3.0384,19
10557,4096,3072,0,base,236.911,1,1.0,0,236.911,0,236.911,1.0,698.557,2.9486,19
10558,3072,3072,0,base,176.202,1,1.0,0,176.202,0,176.202,1.0,533.074,3.0254,19
10558,4096,3072,0,base,238.075,1,1.0,0,238.075,0,238.075,1.0,691.793,2.9058,19
10559,2048,3072,0,base,129.994,1,1.0,0,129.994,0,129.994,1.0,365.201,2.8094,19
10559,3072,3072,0,base,169.534,1,1.0,0,169.534,0,169.534,1.0,523.859,3.09,19
10559,4096,3072,0,base,235.071,1,1.0,0,235.071,0,235.071,1.0,691.765,2.9428,19
10560,2048,3072,0,base,131.434,1,1.0,0,131.434,0,131.434,1.0,364.865,2.776,19
10560,3072,3072,0,base,173.514,1,1.0,0,173.514,0,173.514,1.0,523.055,3.0145,19
10560,4096,3072,0,base,236.203,1,1.0,0,236.203,0,236.203,1.0,691.409,2.9272,19
10564,2048,3072,0,base,131.97,1,1.0,0,131.97,0,131.97,1.0,364.421,2.7614,19
10565,3072,3072,0,base,174.566,1,1.0,0,174.566,0,174.566,1.0,524.543,3.0048,19
10565,4096,3072,0,base,226.687,1,1.0,0,226.687,0,226.687,1.0,693.137,3.0577,19
10568,2048,3072,0,base,129.954,1,1.0,0,129.954,0,129.954,1.0,368.093,2.8325,19
10568,3072,3072,0,base,169.634,1,1.0,0,169.634,0,169.634,1.0,521.627,3.075,19
10568,4096,3072,0,base,231.799,1,1.0,0,231.799,0,231.799,1.0,692.277,2.9865,19
10569,2048,3072,0,base,130.634,1,1.0,0,130.634,0,130.634,1.0,369.673,2.8298,19
10571,2048,3072,0,base,128.13,1,1.0,0,128.13,0,128.13,1.0,368.757,2.878,19
10571,3072,3072,0,base,174.762,1,1.0,0,174.762,0,174.762,1.0,523.999,2.9984,19
10571,4096,3072,0,base,230.587,1,1.0,0,230.587,0,230.587,1.0,691.153,2.9974,19
10572,2048,3072,0,base,132.574,1,1.0,0,132.574,0,132.574,1.0,368.153,2.777,19
10573,3072,3072,0,base,171.65,1,1.0,0,171.65,0,171.65,1.0,524.951,3.0583,19
10573,4096,3072,0,base,228.907,1,1.0,0,228.907,0,228.907,1.0,692.945,3.0272,19
10574,3072,3072,0,base,172.414,1,1.0,0,172.414,0,172.414,1.0,524.878,3.0443,19
10574,4096,3072,0,base,230.235,1,1.0,0,230.235,0,230.235,1.0,692.188,3.0064,19
10575,3072,3072,0,base,177.066,1,1.0,0,177.066,0,177.066,1.0,531.803,3.0034,19
10575,4096,3072,0,base,232.783,1,1.0,0,232.783,0,232.783,1.0,692.413,2.9745,19
10576,2048,3072,0,base,131.254,1,1.0,0,131.254,0,131.254,1.0,366.38,2.7914,19
10576,3072,3072,0,base,169.71,1,1.0,0,169.71,0,169.71,1.0,522.283,3.0775,19
10576,4096,3072,0,base,229.247,1,1.0,0,229.247,0,229.247,1.0,693.813,3.0265,19
10578,3072,3072,0,base,171.118,1,1.0,0,171.118,0,171.118,1.0,527.963,3.0854,19
10578,4096,3072,0,base,230.147,1,1.0,0,230.147,0,230.147,1.0,693.289,3.0124,19
10579,3072,3072,0,base,172.734,1,1.0,0,172.734,0,172.734,1.0,527.303,3.0527,19
10579,4096,3072,0,base,232.623,1,1.0,0,232.623,0,232.623,1.0,695.225,2.9886,19
10580,3072,3072,0,base,172.51,1,1.0,0,172.51,0,172.51,1.0,528.442,3.0633,19
10580,4096,3072,0,base,234.899,1,1.0,0,234.899,0,234.899,1.0,693.545,2.9525,19
10581,2048,3072,0,base,129.474,1,1.0,0,129.474,0,129.474,1.0,364.913,2.8184,19
10584,2048,3072,0,base,127.582,1,1.0,0,127.582,0,127.582,1.0,368.349,2.8872,19
10585,2048,3072,0,base,129.002,1,1.0,0,129.002,0,129.002,1.0,365.061,2.8299,19
10585,3072,6144,0,base,348.004,1,1.0,0,348.004,0,348.004,1.0,1059.281,3.0439,19
10585,8192,3072,0,base,482.27,1,1.0,0,482.27,0,482.27,1.0,1386.89,2.8758,19
10586,3072,3072,0,base,172.302,1,1.0,0,172.302,0,172.302,1.0,529.395,3.0725,19
10586,4096,3072,0,base,232.687,1,1.0,0,232.687,0,232.687,1.0,692.109,2.9744,19
10588,3072,3072,0,base,176.662,1,1.0,0,176.662,0,176.662,1.0,532.559,3.0146,19
10588,4096,3072,0,base,237.479,1,1.0,0,237.479,0,237.479,1.0,691.805,2.9131,19
10589,2048,3072,0,base,130.034,1,1.0,0,130.034,0,130.034,1.0,370.313,2.8478,19
10591,3072,3072,0,base,175.162,1,1.0,0,175.162,0,175.162,1.0,532.087,3.0377,19
10591,4096,3072,0,base,233.267,1,1.0,0,233.267,0,233.267,1.0,693.413,2.9726,19
10592,3072,3072,0,base,172.282,1,1.0,0,172.282,0,172.282,1.0,526.69,3.0571,19
10592,4096,3072,0,base,233.919,1,1.0,0,233.919,0,233.919,1.0,693.789,2.9659,19
10593,2048,3072,0,base,130.918,1,1.0,0,130.918,0,130.918,1.0,365.301,2.7903,19
10595,3072,3072,0,base,171.806,1,1.0,0,171.806,0,171.806,1.0,529.043,3.0793,19
10595,4096,3072,0,base,232.171,1,1.0,0,232.171,0,232.171,1.0,693.033,2.985,19
10596,2048,3072,0,base,128.922,1,1.0,0,128.922,0,128.922,1.0,369.729,2.8679,19
10601,2048,3072,0,base,127.722,1,1.0,0,127.722,0,127.722,1.0,369.317,2.8916,19
10601,3072,3072,0,base,175.046,1,1.0,0,175.046,0,175.046,1.0,533.834,3.0497,19
10601,4096,3072,0,base,230.399,1,1.0,0,230.399,0,230.399,1.0,693.065,3.0081,19
10602,3072,3072,0,base,173.094,1,1.0,0,173.094,0,173.094,1.0,533.207,3.0804,19
10602,4096,3072,0,base,234.559,1,1.0,0,234.559,0,234.559,1.0,692.413,2.952,19
10604,3072,3072,0,base,177.826,1,1.0,0,177.826,0,177.826,1.0,533.102,2.9979,19
10604,4096,3072,0,base,233.847,1,1.0,0,233.847,0,233.847,1.0,692.189,2.96,19
10605,2048,3072,0,base,129.65,1,1.0,0,129.65,0,129.65,1.0,369.377,2.849,19
10605,3072,3072,0,base,175.73,1,1.0,0,175.73,0,175.73,1.0,532.479,3.0301,19
10605,4096,3072,0,base,268.395,1,1.0,0,268.395,0,268.395,1.0,694.685,2.5883,19
10607,3072,6144,0,base,338.616,1,1.0,0,338.616,0,338.616,1.0,1062.793,3.1386,19
10607,8192,3072,0,base,473.642,1,1.0,0,473.642,0,473.642,1.0,1389.785,2.9343,19
10609,2048,3072,0,base,131.41,1,1.0,0,131.41,0,131.41,1.0,365.544,2.7817,19
10609,3072,3072,0,base,175.162,1,1.0,0,175.162,0,175.162,1.0,530.155,3.0267,19
10609,4096,3072,0,base,233.535,1,1.0,0,233.535,0,233.535,1.0,690.961,2.9587,19
10610,3072,3072,0,base,172.434,1,1.0,0,172.434,0,172.434,1.0,530.487,3.0765,19
10610,4096,3072,0,base,237.155,1,1.0,0,237.155,0,237.155,1.0,693.78,2.9254,19
10612,3072,3072,0,base,174.642,1,1.0,0,174.642,0,174.642,1.0,529.119,3.0297,19
10612,4096,3072,0,base,226.515,1,1.0,0,226.515,0,226.515,1.0,690.945,3.0503,19
10613,2048,3072,0,base,129.146,1,1.0,0,129.146,0,129.146,1.0,363.025,2.811,19
10613,3072,3072,0,base,169.606,1,1.0,0,169.606,0,169.606,1.0,528.359,3.1152,19
10613,4096,3072,0,base,234.663,1,1.0,0,234.663,0,234.663,1.0,692.604,2.9515,19
10617,2048,3072,0,base,130.541,1,1.0,0,130.541,0,130.541,1.0,366.153,2.8049,19
10617,3072,3072,0,base,172.122,1,1.0,0,172.122,0,172.122,1.0,529.063,3.0738,19
10617,4096,3072,0,base,231.219,1,1.0,0,231.219,0,231.219,1.0,696.557,3.0125,19
10618,3072,6144,0,base,337.412,1,1.0,0,337.412,0,337.412,1.0,1060.389,3.1427,19
10618,8192,3072,0,base,467.262,1,1.0,0,467.262,0,467.262,1.0,1384.166,2.9623,19
10619,2048,3072,0,base,131.262,1,1.0,0,131.262,0,131.262,1.0,370.533,2.8229,19
10619,3072,3072,0,base,169.846,1,1.0,0,169.846,0,169.846,1.0,530.531,3.1236,19
10619,4096,3072,0,base,235.831,1,1.0,0,235.831,0,235.831,1.0,695.289,2.9483,19
10620,3072,3072,0,base,172.278,1,1.0,0,172.278,0,172.278,1.0,528.515,3.0678,19
10620,4096,3072,0,base,237.355,1,1.0,0,237.355,0,237.355,1.0,693.144,2.9203,19
10621,3072,3072,0,base,175.19,1,1.0,0,175.19,0,175.19,1.0,533.587,3.0458,19
10621,4096,3072,0,base,226.702,1,1.0,0,226.702,0,226.702,1.0,695.037,3.0659,19
10622,3072,3072,0,base,173.506,1,1.0,0,173.506,0,173.506,1.0,530.383,3.0568,19
10622,4096,3072,0,base,238.227,1,1.0,0,238.227,0,238.227,1.0,694.429,2.915,19
10623,3072,3072,0,base,172.038,1,1.0,0,172.038,0,172.038,1.0,532.355,3.0944,19
10623,4096,3072,0,base,238.551,1,1.0,0,238.551,0,238.551,1.0,693.557,2.9074,19
10624,2048,3072,0,base,127.494,1,1.0,0,127.494,0,127.494,1.0,365.137,2.864,19
10624,3072,3072,0,base,165.886,1,1.0,0,165.886,0,165.886,1.0,528.931,3.1885,19
10624,3072,6144,0,base,327.18,1,1.0,0,327.18,0,327.18,1.0,1056.87,3.2302,19
10624,4096,3072,0,base,229.607,1,1.0,0,229.607,0,229.607,1.0,695.185,3.0277,19
10624,8192,3072,0,base,468.538,1,1.0,0,468.538,0,468.538,1.0,1391.25,2.9693,19
10626,2048,3072,0,base,131.018,1,1.0,0,131.018,0,131.018,1.0,365.021,2.786,19
10628,3072,6144,0,base,351.892,1,1.0,0,351.892,0,351.892,1.0,1061.302,3.016,19
10628,8192,3072,0,base,473.586,1,1.0,0,473.586,0,473.586,1.0,1392.386,2.9401,19
10630,2048,3072,0,base,132.618,1,1.0,0,132.618,0,132.618,1.0,365.189,2.7537,19
10635,3072,3072,0,base,172.602,1,1.0,0,172.602,0,172.602,1.0,530.471,3.0734,19
10635,4096,3072,0,base,235.035,1,1.0,0,235.035,0,235.035,1.0,701.165,2.9832,19
10637,3072,3072,0,base,173.634,1,1.0,0,173.634,0,173.634,1.0,529.003,3.0467,19
10637,4096,3072,0,base,231.255,1,1.0,0,231.255,0,231.255,1.0,702.937,3.0397,19
10640,2048,3072,0,base,129.106,1,1.0,0,129.106,0,129.106,1.0,369.801,2.8643,19
10642,3072,3072,0,base,171.862,1,1.0,0,171.862,0,171.862,1.0,533.51,3.1043,19
10642,4096,3072,0,base,233.535,1,1.0,0,233.535,0,233.535,1.0,700.821,3.0009,19
10643,3072,3072,0,base,173.374,1,1.0,0,173.374,0,173.374,1.0,529.699,3.0552,19
10643,4096,3072,0,base,239.367,1,1.0,0,239.367,0,239.367,1.0,702.693,2.9356,19
